"","subID","cond_level","RT","correct","Expt"
"13779","218","common",684,1,"1a"
"13780","218","common",588,1,"1a"
"13781","218","unique",807,1,"1a"
"13782","218","unique",731,1,"1a"
"13783","218","unique",684,1,"1a"
"13784","218","unique",600,1,"1a"
"13785","218","unique",591,1,"1a"
"13786","218","unique",741,0,"1a"
"13787","218","common",970,1,"1a"
"13788","218","unique",820,1,"1a"
"13789","218","neutral",862,1,"1a"
"13790","218","neutral",987,1,"1a"
"13791","218","unique",785,1,"1a"
"13792","218","neutral",668,1,"1a"
"13793","218","common",702,1,"1a"
"13794","218","unique",766,1,"1a"
"13795","218","neutral",536,1,"1a"
"13796","218","unique",515,1,"1a"
"13797","218","unique",595,1,"1a"
"13798","218","common",678,1,"1a"
"13799","218","common",624,1,"1a"
"13800","218","unique",596,1,"1a"
"13801","218","neutral",542,1,"1a"
"13802","218","neutral",557,1,"1a"
"13803","218","neutral",593,1,"1a"
"13804","218","unique",513,1,"1a"
"13805","218","unique",1095,1,"1a"
"13806","218","neutral",594,1,"1a"
"13807","218","common",718,1,"1a"
"13808","218","unique",684,1,"1a"
"13809","218","neutral",586,1,"1a"
"13810","218","unique",682,1,"1a"
"13811","218","common",653,1,"1a"
"13812","218","common",700,1,"1a"
"13813","218","neutral",607,1,"1a"
"13814","218","neutral",991,1,"1a"
"13815","218","common",849,1,"1a"
"13816","218","neutral",692,1,"1a"
"13817","218","common",839,1,"1a"
"13818","218","unique",745,1,"1a"
"13819","218","neutral",717,1,"1a"
"13820","218","neutral",810,1,"1a"
"13821","218","common",587,1,"1a"
"13822","218","common",758,1,"1a"
"13823","218","common",884,1,"1a"
"13824","218","unique",587,1,"1a"
"13825","218","neutral",590,1,"1a"
"13826","218","unique",706,1,"1a"
"13827","218","unique",632,1,"1a"
"13828","218","neutral",627,1,"1a"
"13829","218","neutral",698,1,"1a"
"13830","218","unique",624,1,"1a"
"13831","218","common",816,1,"1a"
"13832","218","neutral",801,1,"1a"
"13833","218","common",641,1,"1a"
"13834","218","common",773,1,"1a"
"13835","218","neutral",641,1,"1a"
"13836","218","unique",489,0,"1a"
"13837","218","neutral",875,1,"1a"
"13838","218","common",699,1,"1a"
"13839","218","common",727,1,"1a"
"13840","218","common",634,1,"1a"
"13841","218","neutral",720,1,"1a"
"13842","218","common",613,1,"1a"
"13843","218","unique",570,1,"1a"
"13844","218","unique",612,1,"1a"
"13845","218","common",897,1,"1a"
"13846","218","common",618,1,"1a"
"13847","218","neutral",445,0,"1a"
"13848","218","common",630,1,"1a"
"13849","218","neutral",654,1,"1a"
"13850","218","common",539,1,"1a"
"13851","218","unique",578,1,"1a"
"13852","218","common",853,1,"1a"
"13853","218","unique",586,1,"1a"
"13854","218","neutral",744,1,"1a"
"13855","218","common",625,0,"1a"
"13856","218","unique",820,1,"1a"
"13857","218","unique",890,1,"1a"
"13858","218","unique",566,1,"1a"
"13859","218","neutral",635,1,"1a"
"13860","218","unique",575,1,"1a"
"13861","218","unique",638,1,"1a"
"13862","218","common",710,0,"1a"
"13863","218","neutral",771,1,"1a"
"13864","218","neutral",811,1,"1a"
"13865","218","unique",712,1,"1a"
"13866","218","neutral",1015,1,"1a"
"13867","218","neutral",599,1,"1a"
"13868","218","neutral",607,1,"1a"
"13869","218","common",724,1,"1a"
"13870","218","unique",751,1,"1a"
"13871","218","unique",656,1,"1a"
"13872","218","unique",858,1,"1a"
"13873","218","common",859,1,"1a"
"13874","218","common",622,1,"1a"
"13875","218","unique",750,1,"1a"
"13876","218","unique",683,0,"1a"
"13877","218","unique",687,1,"1a"
"13878","218","unique",643,1,"1a"
"13879","218","common",623,1,"1a"
"13880","218","neutral",1014,1,"1a"
"13881","218","common",543,1,"1a"
"13882","218","common",738,1,"1a"
"13883","218","unique",825,1,"1a"
"13884","218","common",801,1,"1a"
"13885","218","common",752,1,"1a"
"13886","218","common",666,1,"1a"
"13887","218","neutral",662,1,"1a"
"13888","218","neutral",566,1,"1a"
"13889","218","neutral",652,1,"1a"
"13890","218","unique",739,1,"1a"
"13891","218","unique",902,1,"1a"
"13892","218","unique",693,1,"1a"
"13893","218","common",750,1,"1a"
"13894","218","common",743,1,"1a"
"13895","218","unique",693,1,"1a"
"13896","218","neutral",847,1,"1a"
"13897","218","unique",669,1,"1a"
"13898","218","neutral",649,1,"1a"
"13899","218","neutral",711,1,"1a"
"13900","218","neutral",609,1,"1a"
"13901","218","common",636,1,"1a"
"13902","218","common",755,1,"1a"
"13903","218","common",571,1,"1a"
"13904","218","common",670,1,"1a"
"13905","218","common",658,1,"1a"
"13906","218","neutral",775,1,"1a"
"13907","218","common",748,1,"1a"
"13908","218","common",662,1,"1a"
"13909","218","neutral",606,1,"1a"
"13910","218","common",812,0,"1a"
"13911","218","neutral",634,1,"1a"
"13912","218","unique",753,1,"1a"
"13913","218","neutral",675,1,"1a"
"13914","218","neutral",711,1,"1a"
"13915","218","neutral",615,1,"1a"
"13916","218","neutral",729,1,"1a"
"13917","218","unique",762,1,"1a"
"13918","218","common",693,1,"1a"
"13919","218","neutral",538,1,"1a"
"13920","218","common",790,1,"1a"
"13921","218","neutral",601,1,"1a"
"13922","218","neutral",642,1,"1a"
"13923","218","neutral",702,1,"1a"
"13924","218","unique",652,1,"1a"
"13925","218","unique",1183,1,"1a"
"13926","218","neutral",750,1,"1a"
"13927","218","unique",609,1,"1a"
"13928","218","unique",753,0,"1a"
"13929","218","neutral",733,1,"1a"
"13930","218","unique",791,1,"1a"
"13931","218","common",671,1,"1a"
"13932","219","common",1205,1,"1a"
"13933","219","unique",898,1,"1a"
"13934","219","unique",1095,1,"1a"
"13935","219","common",1535,1,"1a"
"13936","219","neutral",995,1,"1a"
"13937","219","common",1711,1,"1a"
"13938","219","unique",1656,1,"1a"
"13939","219","common",1679,1,"1a"
"13940","219","unique",751,1,"1a"
"13941","219","unique",894,1,"1a"
"13942","219","common",1017,1,"1a"
"13943","219","unique",1198,1,"1a"
"13944","219","neutral",876,1,"1a"
"13945","219","neutral",1186,1,"1a"
"13946","219","unique",985,1,"1a"
"13947","219","neutral",1161,1,"1a"
"13948","219","neutral",1536,1,"1a"
"13949","219","unique",1383,1,"1a"
"13950","219","unique",836,1,"1a"
"13951","219","neutral",790,1,"1a"
"13952","219","common",1609,1,"1a"
"13953","219","unique",939,1,"1a"
"13954","219","neutral",833,1,"1a"
"13955","219","neutral",1076,1,"1a"
"13956","219","unique",726,1,"1a"
"13957","219","neutral",943,1,"1a"
"13958","219","common",1175,0,"1a"
"13959","219","common",1709,0,"1a"
"13960","219","neutral",1657,1,"1a"
"13961","219","common",965,1,"1a"
"13962","219","neutral",1558,1,"1a"
"13963","219","common",841,1,"1a"
"13964","219","unique",784,1,"1a"
"13965","219","neutral",676,1,"1a"
"13966","219","neutral",573,0,"1a"
"13967","219","common",1334,1,"1a"
"13968","219","neutral",691,1,"1a"
"13969","219","neutral",2241,1,"1a"
"13970","219","neutral",745,1,"1a"
"13971","219","unique",906,1,"1a"
"13972","219","neutral",824,1,"1a"
"13973","219","unique",948,1,"1a"
"13974","219","common",1309,1,"1a"
"13975","219","neutral",1048,1,"1a"
"13976","219","neutral",932,1,"1a"
"13977","219","neutral",876,1,"1a"
"13978","219","common",776,1,"1a"
"13979","219","common",1104,1,"1a"
"13980","219","unique",624,1,"1a"
"13981","219","unique",668,1,"1a"
"13982","219","common",1249,1,"1a"
"13983","219","unique",864,1,"1a"
"13984","219","unique",741,1,"1a"
"13985","219","common",1223,1,"1a"
"13986","219","common",1264,1,"1a"
"13987","219","neutral",1600,1,"1a"
"13988","219","unique",700,1,"1a"
"13989","219","neutral",731,1,"1a"
"13990","219","unique",1083,1,"1a"
"13991","219","neutral",744,1,"1a"
"13992","219","common",681,1,"1a"
"13993","219","common",961,1,"1a"
"13994","219","unique",1058,1,"1a"
"13995","219","common",1660,1,"1a"
"13996","219","common",1319,1,"1a"
"13997","219","unique",959,1,"1a"
"13998","219","unique",887,1,"1a"
"13999","219","common",715,1,"1a"
"14000","219","unique",868,1,"1a"
"14001","219","common",668,1,"1a"
"14002","219","common",574,0,"1a"
"14003","219","unique",1914,1,"1a"
"14004","219","unique",1333,1,"1a"
"14005","219","neutral",1064,1,"1a"
"14006","219","common",1275,1,"1a"
"14007","219","neutral",681,1,"1a"
"14008","219","common",1173,1,"1a"
"14009","219","common",1225,1,"1a"
"14010","219","unique",1361,1,"1a"
"14011","219","unique",751,1,"1a"
"14012","219","neutral",899,1,"1a"
"14013","219","neutral",704,1,"1a"
"14014","219","unique",613,1,"1a"
"14015","219","neutral",801,1,"1a"
"14016","219","common",811,1,"1a"
"14017","219","neutral",1228,1,"1a"
"14018","219","unique",875,1,"1a"
"14019","219","neutral",746,0,"1a"
"14020","219","common",1714,1,"1a"
"14021","219","unique",773,1,"1a"
"14022","219","unique",804,1,"1a"
"14023","219","neutral",1115,1,"1a"
"14024","219","common",1089,1,"1a"
"14025","219","neutral",848,1,"1a"
"14026","219","unique",750,1,"1a"
"14027","219","common",1222,1,"1a"
"14028","219","common",933,1,"1a"
"14029","219","neutral",605,1,"1a"
"14030","219","unique",764,1,"1a"
"14031","219","unique",1040,0,"1a"
"14032","219","common",1162,1,"1a"
"14033","219","neutral",708,1,"1a"
"14034","219","unique",880,1,"1a"
"14035","219","neutral",2342,1,"1a"
"14036","219","unique",604,0,"1a"
"14037","219","unique",923,1,"1a"
"14038","219","neutral",1187,1,"1a"
"14039","219","unique",960,1,"1a"
"14040","219","common",1025,1,"1a"
"14041","219","unique",587,1,"1a"
"14042","219","unique",772,1,"1a"
"14043","219","neutral",914,1,"1a"
"14044","219","neutral",793,1,"1a"
"14045","219","neutral",580,1,"1a"
"14046","219","unique",729,1,"1a"
"14047","219","common",1630,1,"1a"
"14048","219","unique",717,1,"1a"
"14049","219","common",2477,1,"1a"
"14050","219","neutral",856,1,"1a"
"14051","219","unique",972,1,"1a"
"14052","219","common",784,1,"1a"
"14053","219","unique",1029,1,"1a"
"14054","219","neutral",862,1,"1a"
"14055","219","unique",1043,1,"1a"
"14056","219","unique",1018,1,"1a"
"14057","219","unique",2099,1,"1a"
"14058","219","unique",1764,1,"1a"
"14059","219","neutral",1108,1,"1a"
"14060","219","neutral",743,1,"1a"
"14061","219","common",848,1,"1a"
"14062","219","common",1076,1,"1a"
"14063","219","common",1355,1,"1a"
"14064","219","neutral",1320,1,"1a"
"14065","219","common",844,1,"1a"
"14066","219","neutral",820,1,"1a"
"14067","219","common",761,1,"1a"
"14068","219","neutral",1196,1,"1a"
"14069","219","neutral",773,1,"1a"
"14070","219","neutral",1040,1,"1a"
"14071","219","unique",640,1,"1a"
"14072","219","common",1267,1,"1a"
"14073","219","neutral",981,1,"1a"
"14074","219","unique",936,1,"1a"
"14075","219","neutral",1166,1,"1a"
"14076","219","common",1495,1,"1a"
"14077","219","neutral",1057,1,"1a"
"14078","219","common",1395,1,"1a"
"14079","219","unique",1718,1,"1a"
"14080","219","common",1209,1,"1a"
"14081","219","unique",956,1,"1a"
"14082","219","common",1310,1,"1a"
"14083","219","unique",1168,1,"1a"
"14084","219","common",1128,1,"1a"
"14085","219","common",1278,1,"1a"
"14086","219","common",843,1,"1a"
"14087","219","common",1310,1,"1a"
"14088","219","unique",850,1,"1a"
"14089","219","unique",1308,1,"1a"
"14090","219","common",1025,0,"1a"
"14091","219","common",780,1,"1a"
"14092","219","common",750,1,"1a"
"14093","219","unique",755,1,"1a"
"14094","219","common",1222,1,"1a"
"14095","219","neutral",1279,1,"1a"
"14096","219","unique",987,1,"1a"
"14097","219","neutral",1042,1,"1a"
"14098","219","neutral",1084,1,"1a"
"14099","219","neutral",807,1,"1a"
"14100","219","unique",989,1,"1a"
"14101","219","unique",792,1,"1a"
"14102","219","neutral",736,1,"1a"
"14103","219","neutral",1715,1,"1a"
"14104","219","common",1030,1,"1a"
"14105","219","neutral",888,1,"1a"
"14106","219","neutral",660,1,"1a"
"14107","219","common",883,1,"1a"
"14108","219","neutral",925,1,"1a"
"14109","220","common",1274,1,"1a"
"14110","220","neutral",827,1,"1a"
"14111","220","neutral",588,0,"1a"
"14112","220","common",912,1,"1a"
"14113","220","unique",864,0,"1a"
"14114","220","common",628,1,"1a"
"14115","220","unique",874,1,"1a"
"14116","220","unique",697,1,"1a"
"14117","220","unique",910,1,"1a"
"14118","220","neutral",1008,1,"1a"
"14119","220","neutral",870,1,"1a"
"14120","220","common",882,1,"1a"
"14121","220","common",997,0,"1a"
"14122","220","unique",817,1,"1a"
"14123","220","common",807,1,"1a"
"14124","220","neutral",716,0,"1a"
"14125","220","neutral",816,1,"1a"
"14126","220","common",681,1,"1a"
"14127","220","neutral",700,1,"1a"
"14128","220","common",922,1,"1a"
"14129","220","neutral",703,1,"1a"
"14130","220","unique",689,1,"1a"
"14131","220","unique",867,1,"1a"
"14132","220","unique",690,1,"1a"
"14133","220","unique",808,1,"1a"
"14134","220","neutral",664,1,"1a"
"14135","220","common",681,1,"1a"
"14136","220","neutral",711,1,"1a"
"14137","220","unique",940,1,"1a"
"14138","220","neutral",587,1,"1a"
"14139","220","unique",553,1,"1a"
"14140","220","neutral",475,1,"1a"
"14141","220","unique",969,1,"1a"
"14142","220","common",655,1,"1a"
"14143","220","unique",931,1,"1a"
"14144","220","unique",829,1,"1a"
"14145","220","neutral",594,1,"1a"
"14146","220","unique",631,1,"1a"
"14147","220","common",992,1,"1a"
"14148","220","common",964,1,"1a"
"14149","220","neutral",597,1,"1a"
"14150","220","common",754,1,"1a"
"14151","220","unique",1469,1,"1a"
"14152","220","neutral",714,1,"1a"
"14153","220","unique",719,0,"1a"
"14154","220","neutral",711,1,"1a"
"14155","220","neutral",714,1,"1a"
"14156","220","unique",826,1,"1a"
"14157","220","unique",873,1,"1a"
"14158","220","common",992,0,"1a"
"14159","220","neutral",860,0,"1a"
"14160","220","common",819,1,"1a"
"14161","220","common",903,1,"1a"
"14162","220","neutral",629,1,"1a"
"14163","220","unique",695,0,"1a"
"14164","220","common",747,1,"1a"
"14165","220","common",520,1,"1a"
"14166","220","common",848,1,"1a"
"14167","220","common",773,1,"1a"
"14168","220","common",574,1,"1a"
"14169","220","common",1001,1,"1a"
"14170","220","common",672,1,"1a"
"14171","220","neutral",621,1,"1a"
"14172","220","common",738,1,"1a"
"14173","220","neutral",686,1,"1a"
"14174","220","neutral",852,1,"1a"
"14175","220","unique",1285,1,"1a"
"14176","220","neutral",1031,1,"1a"
"14177","220","neutral",686,1,"1a"
"14178","220","neutral",995,1,"1a"
"14179","220","unique",844,1,"1a"
"14180","220","unique",706,1,"1a"
"14181","220","neutral",890,1,"1a"
"14182","220","unique",1073,1,"1a"
"14183","220","neutral",798,1,"1a"
"14184","220","neutral",870,1,"1a"
"14185","220","unique",794,1,"1a"
"14186","220","neutral",983,0,"1a"
"14187","220","common",917,1,"1a"
"14188","220","unique",968,1,"1a"
"14189","220","unique",803,1,"1a"
"14190","220","common",702,1,"1a"
"14191","220","unique",957,1,"1a"
"14192","220","common",635,1,"1a"
"14193","220","unique",661,1,"1a"
"14194","220","unique",1067,1,"1a"
"14195","220","common",734,1,"1a"
"14196","220","common",1234,1,"1a"
"14197","220","neutral",713,1,"1a"
"14198","220","common",1065,1,"1a"
"14199","220","unique",808,1,"1a"
"14200","220","neutral",786,1,"1a"
"14201","220","unique",933,1,"1a"
"14202","220","neutral",634,1,"1a"
"14203","220","unique",1068,1,"1a"
"14204","220","unique",678,1,"1a"
"14205","220","neutral",626,0,"1a"
"14206","220","unique",869,1,"1a"
"14207","220","unique",643,1,"1a"
"14208","220","common",498,1,"1a"
"14209","220","common",528,0,"1a"
"14210","220","common",524,1,"1a"
"14211","220","unique",797,1,"1a"
"14212","220","unique",577,0,"1a"
"14213","220","common",1077,1,"1a"
"14214","220","neutral",942,1,"1a"
"14215","220","common",839,1,"1a"
"14216","220","neutral",661,1,"1a"
"14217","220","unique",866,0,"1a"
"14218","220","common",719,1,"1a"
"14219","220","unique",775,1,"1a"
"14220","220","neutral",924,1,"1a"
"14221","220","unique",562,1,"1a"
"14222","220","common",782,1,"1a"
"14223","220","common",712,0,"1a"
"14224","220","neutral",959,1,"1a"
"14225","220","neutral",848,0,"1a"
"14226","220","common",836,1,"1a"
"14227","220","common",830,1,"1a"
"14228","220","neutral",1059,1,"1a"
"14229","220","unique",920,1,"1a"
"14230","220","neutral",750,1,"1a"
"14231","220","common",587,1,"1a"
"14232","220","unique",875,1,"1a"
"14233","220","neutral",805,1,"1a"
"14234","220","neutral",678,1,"1a"
"14235","220","common",774,1,"1a"
"14236","220","neutral",658,1,"1a"
"14237","220","unique",826,1,"1a"
"14238","220","neutral",883,1,"1a"
"14239","220","unique",617,1,"1a"
"14240","220","common",726,1,"1a"
"14241","220","common",996,1,"1a"
"14242","220","neutral",558,1,"1a"
"14243","220","unique",842,1,"1a"
"14244","220","unique",601,1,"1a"
"14245","220","neutral",1007,1,"1a"
"14246","220","neutral",793,1,"1a"
"14247","220","unique",906,1,"1a"
"14248","220","common",902,1,"1a"
"14249","220","neutral",792,1,"1a"
"14250","220","unique",1064,1,"1a"
"14251","220","unique",842,1,"1a"
"14252","220","common",955,1,"1a"
"14253","220","common",926,1,"1a"
"14254","220","unique",788,1,"1a"
"14255","220","common",876,1,"1a"
"14256","220","common",967,1,"1a"
"14257","220","common",696,1,"1a"
"14258","220","neutral",789,1,"1a"
"14259","220","neutral",736,1,"1a"
"14260","220","unique",705,1,"1a"
"14261","220","common",680,1,"1a"
"14262","220","unique",786,1,"1a"
"14263","220","unique",706,1,"1a"
"14264","220","common",650,0,"1a"
"14265","220","common",743,1,"1a"
"14266","220","unique",780,1,"1a"
"14267","220","unique",650,1,"1a"
"14268","220","neutral",847,1,"1a"
"14269","220","unique",869,1,"1a"
"14270","220","neutral",1094,1,"1a"
"14271","220","neutral",1033,1,"1a"
"14272","220","neutral",923,1,"1a"
"14273","220","unique",763,1,"1a"
"14274","220","neutral",1254,1,"1a"
"14275","220","common",1280,1,"1a"
"14276","220","common",1572,1,"1a"
"14277","220","neutral",927,1,"1a"
"14278","220","common",1150,1,"1a"
"14279","220","neutral",808,1,"1a"
"14280","220","unique",1466,1,"1a"
"14281","220","neutral",947,1,"1a"
"14282","220","common",919,1,"1a"
"14283","220","unique",1376,1,"1a"
"14284","220","common",1281,1,"1a"
"14285","222","neutral",1011,0,"1a"
"14286","222","neutral",1904,1,"1a"
"14287","222","neutral",1759,0,"1a"
"14288","222","common",1159,1,"1a"
"14289","222","unique",1695,1,"1a"
"14290","222","common",2556,0,"1a"
"14291","222","unique",1100,0,"1a"
"14292","222","common",1345,1,"1a"
"14293","222","neutral",1004,1,"1a"
"14294","222","common",752,1,"1a"
"14295","222","neutral",1804,1,"1a"
"14296","222","unique",986,0,"1a"
"14297","222","unique",1945,1,"1a"
"14298","222","unique",1440,0,"1a"
"14299","222","unique",1641,0,"1a"
"14300","222","unique",1174,1,"1a"
"14301","222","common",1033,0,"1a"
"14302","222","common",1255,0,"1a"
"14303","222","neutral",1801,0,"1a"
"14304","222","neutral",1416,0,"1a"
"14305","222","neutral",901,0,"1a"
"14306","222","unique",1797,1,"1a"
"14307","222","unique",1528,1,"1a"
"14308","222","neutral",1547,1,"1a"
"14309","222","common",1100,0,"1a"
"14310","222","neutral",1750,0,"1a"
"14311","222","common",1267,1,"1a"
"14312","222","neutral",1112,1,"1a"
"14313","222","common",1117,1,"1a"
"14314","222","unique",921,1,"1a"
"14315","222","unique",996,0,"1a"
"14316","222","unique",1668,0,"1a"
"14317","222","neutral",1465,0,"1a"
"14318","222","neutral",1923,1,"1a"
"14319","222","unique",1893,0,"1a"
"14320","222","unique",1241,1,"1a"
"14321","222","common",1056,0,"1a"
"14322","222","unique",1493,1,"1a"
"14323","222","common",2047,0,"1a"
"14324","222","unique",2593,0,"1a"
"14325","222","common",950,1,"1a"
"14326","222","neutral",895,1,"1a"
"14327","222","neutral",751,1,"1a"
"14328","222","neutral",1025,1,"1a"
"14329","222","unique",954,1,"1a"
"14330","222","common",1073,0,"1a"
"14331","222","neutral",1029,0,"1a"
"14332","222","common",787,0,"1a"
"14333","222","unique",1035,0,"1a"
"14334","222","common",2580,0,"1a"
"14335","222","common",1198,1,"1a"
"14336","222","common",994,1,"1a"
"14337","222","unique",1926,0,"1a"
"14338","222","common",1239,0,"1a"
"14339","222","neutral",2559,1,"1a"
"14340","222","neutral",1765,1,"1a"
"14341","222","neutral",1005,1,"1a"
"14342","222","unique",1467,1,"1a"
"14343","222","common",1455,1,"1a"
"14344","222","neutral",1085,1,"1a"
"14345","222","common",1078,1,"1a"
"14346","222","common",2298,0,"1a"
"14347","222","neutral",1837,1,"1a"
"14348","222","common",2751,1,"1a"
"14349","222","unique",1806,1,"1a"
"14350","222","common",1910,1,"1a"
"14351","222","neutral",1104,1,"1a"
"14352","222","common",1021,1,"1a"
"14353","222","unique",1837,1,"1a"
"14354","222","neutral",1440,1,"1a"
"14355","222","unique",1076,1,"1a"
"14356","222","common",1779,1,"1a"
"14357","222","common",995,0,"1a"
"14358","222","common",1661,1,"1a"
"14359","222","neutral",1973,1,"1a"
"14360","222","unique",997,1,"1a"
"14361","222","neutral",2248,1,"1a"
"14362","222","unique",1022,1,"1a"
"14363","222","neutral",1723,1,"1a"
"14364","222","neutral",2222,1,"1a"
"14365","222","common",1927,1,"1a"
"14366","222","unique",1460,1,"1a"
"14367","222","common",836,1,"1a"
"14368","222","common",1538,1,"1a"
"14369","222","neutral",814,1,"1a"
"14370","222","neutral",969,1,"1a"
"14371","222","neutral",732,1,"1a"
"14372","222","neutral",590,1,"1a"
"14373","222","unique",825,1,"1a"
"14374","222","unique",697,1,"1a"
"14375","222","neutral",770,1,"1a"
"14376","222","common",772,1,"1a"
"14377","222","unique",1439,1,"1a"
"14378","222","unique",1467,1,"1a"
"14379","222","unique",789,1,"1a"
"14380","222","neutral",732,1,"1a"
"14381","222","neutral",621,1,"1a"
"14382","222","neutral",871,1,"1a"
"14383","222","common",675,1,"1a"
"14384","222","common",1524,1,"1a"
"14385","222","unique",1337,0,"1a"
"14386","222","common",2607,1,"1a"
"14387","222","unique",656,1,"1a"
"14388","222","unique",808,1,"1a"
"14389","222","neutral",736,0,"1a"
"14390","222","unique",793,1,"1a"
"14391","222","common",828,1,"1a"
"14392","222","unique",823,1,"1a"
"14393","222","neutral",713,1,"1a"
"14394","222","neutral",781,1,"1a"
"14395","222","neutral",2447,1,"1a"
"14396","222","unique",740,1,"1a"
"14397","222","neutral",1790,1,"1a"
"14398","222","common",1824,1,"1a"
"14399","222","common",1047,1,"1a"
"14400","222","common",934,1,"1a"
"14401","222","common",1155,1,"1a"
"14402","222","neutral",1299,1,"1a"
"14403","222","common",700,1,"1a"
"14404","222","neutral",1011,0,"1a"
"14405","222","neutral",763,1,"1a"
"14406","222","common",1595,1,"1a"
"14407","222","unique",2552,1,"1a"
"14408","222","unique",881,1,"1a"
"14409","222","common",963,1,"1a"
"14410","222","unique",1338,1,"1a"
"14411","222","common",1414,1,"1a"
"14412","222","common",761,1,"1a"
"14413","222","neutral",1061,1,"1a"
"14414","222","unique",1075,1,"1a"
"14415","222","neutral",1743,1,"1a"
"14416","222","unique",827,1,"1a"
"14417","222","common",1855,1,"1a"
"14418","222","neutral",1149,1,"1a"
"14419","222","neutral",1886,1,"1a"
"14420","222","neutral",768,1,"1a"
"14421","222","common",2580,1,"1a"
"14422","222","common",834,1,"1a"
"14423","222","common",1335,1,"1a"
"14424","222","neutral",741,1,"1a"
"14425","222","common",812,1,"1a"
"14426","222","common",1336,1,"1a"
"14427","222","common",1381,1,"1a"
"14428","222","unique",705,1,"1a"
"14429","222","neutral",512,1,"1a"
"14430","222","unique",647,1,"1a"
"14431","222","unique",703,1,"1a"
"14432","222","neutral",1125,1,"1a"
"14433","222","neutral",756,1,"1a"
"14434","222","unique",691,1,"1a"
"14435","222","unique",939,1,"1a"
"14436","222","unique",591,1,"1a"
"14437","222","common",1230,1,"1a"
"14438","222","unique",856,1,"1a"
"14439","222","unique",935,1,"1a"
"14440","222","common",1096,1,"1a"
"14441","222","unique",814,1,"1a"
"14442","222","unique",889,1,"1a"
"14443","222","common",733,1,"1a"
"14444","222","neutral",767,1,"1a"
"14445","222","common",1152,1,"1a"
"14446","222","neutral",773,1,"1a"
"14447","222","unique",911,1,"1a"
"14448","222","common",751,1,"1a"
"14449","222","neutral",813,1,"1a"
"14450","222","common",770,1,"1a"
"14451","222","neutral",1365,1,"1a"
"14452","222","unique",746,1,"1a"
"14453","222","neutral",833,1,"1a"
"14454","222","unique",699,1,"1a"
"14455","224","common",1051,1,"1a"
"14456","224","neutral",829,1,"1a"
"14457","224","unique",842,1,"1a"
"14458","224","common",775,1,"1a"
"14459","224","common",697,1,"1a"
"14460","224","unique",736,1,"1a"
"14461","224","neutral",771,1,"1a"
"14462","224","unique",701,0,"1a"
"14463","224","common",884,1,"1a"
"14464","224","unique",845,1,"1a"
"14465","224","neutral",592,1,"1a"
"14466","224","neutral",1150,1,"1a"
"14467","224","neutral",832,1,"1a"
"14468","224","neutral",797,1,"1a"
"14469","224","common",611,1,"1a"
"14470","224","unique",786,1,"1a"
"14471","224","neutral",982,1,"1a"
"14472","224","common",1133,1,"1a"
"14473","224","neutral",773,1,"1a"
"14474","224","unique",890,1,"1a"
"14475","224","unique",975,1,"1a"
"14476","224","neutral",757,1,"1a"
"14477","224","neutral",772,1,"1a"
"14478","224","common",1609,1,"1a"
"14479","224","neutral",939,1,"1a"
"14480","224","neutral",1056,1,"1a"
"14481","224","common",1135,1,"1a"
"14482","224","common",1177,1,"1a"
"14483","224","common",727,1,"1a"
"14484","224","common",1032,1,"1a"
"14485","224","unique",770,0,"1a"
"14486","224","unique",1118,1,"1a"
"14487","224","neutral",946,1,"1a"
"14488","224","unique",1241,1,"1a"
"14489","224","unique",750,1,"1a"
"14490","224","neutral",857,1,"1a"
"14491","224","common",1108,1,"1a"
"14492","224","common",1080,1,"1a"
"14493","224","unique",791,1,"1a"
"14494","224","common",838,1,"1a"
"14495","224","neutral",650,1,"1a"
"14496","224","common",1093,1,"1a"
"14497","224","unique",862,1,"1a"
"14498","224","common",961,1,"1a"
"14499","224","common",1007,1,"1a"
"14500","224","common",1147,1,"1a"
"14501","224","neutral",885,1,"1a"
"14502","224","unique",898,1,"1a"
"14503","224","unique",610,1,"1a"
"14504","224","unique",672,1,"1a"
"14505","224","common",1044,1,"1a"
"14506","224","neutral",843,1,"1a"
"14507","224","neutral",641,1,"1a"
"14508","224","common",733,1,"1a"
"14509","224","common",1036,1,"1a"
"14510","224","neutral",633,1,"1a"
"14511","224","neutral",820,1,"1a"
"14512","224","unique",1054,1,"1a"
"14513","224","unique",703,0,"1a"
"14514","224","common",779,1,"1a"
"14515","224","common",1131,1,"1a"
"14516","224","neutral",817,1,"1a"
"14517","224","unique",1297,1,"1a"
"14518","224","neutral",900,1,"1a"
"14519","224","neutral",919,1,"1a"
"14520","224","unique",1051,1,"1a"
"14521","224","unique",787,1,"1a"
"14522","224","common",1271,1,"1a"
"14523","224","unique",769,1,"1a"
"14524","224","unique",629,1,"1a"
"14525","224","common",856,1,"1a"
"14526","224","common",983,1,"1a"
"14527","224","common",857,1,"1a"
"14528","224","unique",890,1,"1a"
"14529","224","unique",1316,1,"1a"
"14530","224","neutral",931,1,"1a"
"14531","224","unique",1078,1,"1a"
"14532","224","unique",1074,1,"1a"
"14533","224","neutral",922,1,"1a"
"14534","224","neutral",624,1,"1a"
"14535","224","neutral",914,1,"1a"
"14536","224","unique",814,0,"1a"
"14537","224","common",1020,1,"1a"
"14538","224","unique",685,1,"1a"
"14539","224","unique",833,1,"1a"
"14540","224","neutral",622,0,"1a"
"14541","224","neutral",849,1,"1a"
